DATAFLOW,LAST UPDATE,freq,unit,inet_tec,terrtypo,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Denmark,2016,97.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Denmark,2017,96.1,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Denmark,2018,95.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Denmark,2019,94.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Denmark,2020,93.3,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Denmark,2021,90.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Denmark,2022,89.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Denmark,2023,87.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Estonia,2013,71.3,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Estonia,2014,72.1,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Estonia,2015,73.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Estonia,2016,73.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Estonia,2017,69.3,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Estonia,2018,69.1,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Estonia,2019,69.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Estonia,2020,71.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Estonia,2021,65.4,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Estonia,2022,61.4,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Estonia,2023,58.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Greece,2013,94.4,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Greece,2014,95,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Greece,2015,95.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Greece,2016,95.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Greece,2017,96.1,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Greece,2018,96.4,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Greece,2019,98.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Greece,2020,98.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Greece,2021,98.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Greece,2022,97.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Greece,2023,96,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Spain,2013,91,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Spain,2014,88.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Spain,2015,88.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Spain,2016,90.1,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Spain,2017,90,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Spain,2018,89.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Spain,2019,89.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Spain,2020,89.1,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Spain,2021,88.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Spain,2022,78.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Spain,2023,31.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,European Union - 27 countries (from 2020),2013,90.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,European Union - 27 countries (from 2020),2014,90.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,European Union - 27 countries (from 2020),2015,90.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,European Union - 27 countries (from 2020),2016,91,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,European Union - 27 countries (from 2020),2017,90.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,European Union - 27 countries (from 2020),2018,90.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,European Union - 27 countries (from 2020),2019,90.3,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,European Union - 27 countries (from 2020),2020,89.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,European Union - 27 countries (from 2020),2021,89.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,European Union - 27 countries (from 2020),2022,86.4,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,European Union - 27 countries (from 2020),2023,79.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Finland,2013,93.4,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Finland,2014,94,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Finland,2015,94,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Finland,2016,94,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Finland,2017,94,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Finland,2018,86.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Finland,2019,78.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Finland,2020,71,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Finland,2021,60.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Finland,2022,42,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Finland,2023,27.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,France,2013,99.4,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,France,2014,99.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,France,2015,99.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,France,2016,99.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,France,2017,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,France,2018,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,France,2019,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,France,2020,99.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,France,2021,98.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,France,2022,97.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,France,2023,97.3,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Croatia,2013,94.3,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Croatia,2014,94.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Croatia,2015,94.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Croatia,2016,94.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Croatia,2017,98.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Croatia,2018,99.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Croatia,2019,99.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Croatia,2020,99.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Croatia,2021,99.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Croatia,2022,98.1,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Croatia,2023,98,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Hungary,2013,88.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Hungary,2014,88.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Hungary,2015,90.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Hungary,2016,90.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Hungary,2017,90.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Hungary,2018,86.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Hungary,2019,87.4,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Hungary,2020,84.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Hungary,2021,84.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Hungary,2022,77.3,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Hungary,2023,66.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Ireland,2013,92.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Ireland,2014,92.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Ireland,2015,92.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Ireland,2016,92.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Ireland,2017,93.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Ireland,2018,93.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Ireland,2019,93.3,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Ireland,2020,93.3,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Ireland,2021,92.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Ireland,2022,93,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Ireland,2023,93,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Iceland,2013,85.1,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Iceland,2014,87.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Iceland,2015,87.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Iceland,2016,88.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Iceland,2017,90.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Iceland,2018,93.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Iceland,2019,97.4,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Iceland,2020,93.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Iceland,2021,89,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Iceland,2022,89,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Iceland,2023,90.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Italy,2013,97.1,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Italy,2014,98.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Italy,2015,98.4,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Italy,2016,98.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Italy,2017,98.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Italy,2018,99.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Italy,2019,99.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Italy,2020,99.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Italy,2021,99.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Italy,2022,99.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Italy,2023,99.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Lithuania,2013,69.1,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Lithuania,2014,69.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Lithuania,2015,69.3,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Lithuania,2016,69.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Lithuania,2017,69.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Lithuania,2018,69.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Lithuania,2019,70.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Lithuania,2020,72.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Lithuania,2021,85.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Lithuania,2022,85.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Lithuania,2023,85.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Luxembourg,2013,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Luxembourg,2014,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Luxembourg,2015,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Luxembourg,2016,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Luxembourg,2017,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Luxembourg,2018,89,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Luxembourg,2019,83.4,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Luxembourg,2020,72,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Luxembourg,2021,65.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Luxembourg,2022,59.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Luxembourg,2023,23.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Latvia,2013,38,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Latvia,2014,30,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Latvia,2015,28.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Latvia,2016,26.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Latvia,2017,25.3,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Latvia,2018,24.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Latvia,2019,23.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Latvia,2020,22.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Latvia,2021,21.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Latvia,2022,21.4,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Latvia,2023,21.4,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Malta,2013,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Malta,2014,100,,
