DATAFLOW,LAST UPDATE,freq,size_emp,nace_r2,indic_is,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Slovakia,2017,13.30,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Slovakia,2018,10.89,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Slovakia,2019,9.85,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Slovakia,2020,15.59,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Slovakia,2021,12.72,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Slovakia,2022,13.16,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Slovakia,2023,13.65,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Slovakia,2024,12.76,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Türkiye,2010,7.25,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Türkiye,2015,11.49,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Türkiye,2016,11.43,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Türkiye,2017,10.00,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Türkiye,2018,8.77,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Türkiye,2019,10.45,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Türkiye,2020,9.18,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Türkiye,2021,11.64,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Türkiye,2022,18.69,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Türkiye,2023,17.32,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Türkiye,2024,17.03,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,United Kingdom,2010,11.21,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,United Kingdom,2011,12.23,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,United Kingdom,2012,15.06,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,United Kingdom,2013,17.11,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,United Kingdom,2014,17.92,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,United Kingdom,2015,18.64,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,United Kingdom,2016,17.44,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,United Kingdom,2017,17.99,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,United Kingdom,2018,17.96,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,United Kingdom,2019,22.37,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,United Kingdom,2020,25.93,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 50 to 249 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Austria,2010,23.11,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 50 to 249 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Austria,2011,17.93,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 50 to 249 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Austria,2012,19.12,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 50 to 249 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Austria,2013,20.27,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 50 to 249 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Austria,2014,23.15,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 50 to 249 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Austria,2015,25.90,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 50 to 249 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Austria,2016,24.88,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 50 to 249 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Austria,2017,26.49,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 50 to 249 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Austria,2018,20.72,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 50 to 249 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Austria,2019,29.28,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 50 to 249 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Austria,2020,29.85,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 50 to 249 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Austria,2021,33.21,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 50 to 249 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Austria,2022,28.14,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 50 to 249 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Austria,2023,29.81,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 50 to 249 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Austria,2024,33.43,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 50 to 249 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Bosnia and Herzegovina,2018,21.48,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 50 to 249 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Bosnia and Herzegovina,2019,22.23,,
